2014;Collaborative Facial Landmark Localization for Transferring Annotations Across Datasets
2011;Generalized rough sets and implication lattices
2011;FaRM: fast reconfiguration manager for reducing reconfiguration time overhead on FPGA
2014;Improving the Performance and Reliability of Mobile Commerce in Developing Countries
2007;Agents and Clinical Guidelines: Filling the Semantic Gap
2011;The CSTL processor: a tool for automated conceptual schema testing
2006;Towards a Multilingual Medical Lexicon
2011;Task-Driven and Cooperative-Working Based Compiler Principle Teaching Reform
1998;Defeasible logic graphs: II. Implementation
2002;On the complexity of the MPA problem in probabilistic networks
2005;Planning with graded fluents and actions
2006;Analysis of chord progression by HPSG
2011;A unifying Kleene theorem for weighted finite automata
2008;Uncertainty treatment in the rule interchange format: from encoding to extension
2014;Exploring Tools to Promote Teacher Efficacy with mLearning
2014;3D Ear Analysis by an EGI Representation
2003;DISCRIMINATIVE TRAINING AND MAXIMUM LIKELIHOOD DETECTOR FOR SPEAKER IDENTIFICATION
2011;Random indexing distributional semantic models for Croatian language
2002;A System That Supports Using Student-Drawn Diagrams to Assess Comprehension of Mathematical Formulas
1994;Segmentation, differentiation, and flexible pricing: experiences with information technology and segment-tailored strategies
2004;Compositional hazard analysis of UML component and deployment models
2013;On the Meaning Representation of Fuzzy Words
2013;Fast and Scalable, Lock-Free k-FIFO Queues
2014;Visual Modelling of Complex Systems: Towards an Abstract Machine for PORGY
2012;Consulting – a Creativity-Intensive Process? Insights from an Exploratory Case Study
2010;Learning from human errors: Prediction of phoneme confusions based on modified ASR training
2011;The planet-4D model: an original hypersymmetric music space based on graph theory
2011;Regionwise classification of building facade images
2013;Technical Section: A Lagrangian framework for simulating granular material with high detail
2001;A face-to-muscle inversion of a biomechanical face model for audiovisual and motor control research
2013;Automated Tongue Segmentation Based on 2D Gabor Filters and Fast Marching
2011;Presence based secure instant messaging mechanism for IP multimedia subsystem
2013;Identifying Factors of an Information Security Management System of Local Self-government Bodies
2013;Guarded Variable Automata over Infinite Alphabets
2011;Detection of cancer patients using an innovative method for learning at imbalanced datasets
1995;Reformulating Resolution Problems by Tactics
2009;Stochastic dynamics of logistic tumor growth
2005;Speeding up learning in real-time search via automatic state abstraction
2011;Optimal Control of Unsteady Flows Using a Discrete and a Continuous Adjoint Approach
2006;Science Indicators Revisited - Science Citation Index versus SCOPUS: A Bibliometric Comparison of Both Citation Databases
2013;Automatic Annotation of Medical Records in Spanish with Disease, Drug and Substance Names
2013;Training efficient tree-based models for document ranking
2012;Borrowed contexts for attributed graphs
2006;SMS: Sequence, Motif and Structure - A Database on the Structural Rigidity of Peptide Fragments in Non-Redundant Proteins
2012;Cast shadow detection based on semi-supervised learning
2013;Influence of monetary and non-monetary incentives on students' behavior in blended learning settings in higher education
2013;An overview of state of the art and research in the fields of sensible, latent and thermo-chemical thermal energy storage
2011;Negotiation in electronic commerce: a study in the Latin-American market
2006;Reproductive Health Services Discrete-Event Simulation
2014;Quality assurance in crowdsourcing via matrix factorization based task routing
2011;An analysis for the causes of the academic procrastination behaviour
2011;Private cloud computing techniques for inter-processing bioinformatics tools
1993;The Corporate Software Bank
2013;Automatic Detection of the Prosodic Structures of Speech Utterances
2005;Prosodic reading style simulation for text-to-speech synthesis
2003;Algebraic attacks on stream ciphers with linear feedback
2014;Towards an Infrastructure for Domain-Specific Languages in a Multi-domain Cloud Platform
2012;On the complexity of ontological reasoning under disjunctive existential rules
1994;Selective Reformulation of Examples in Concept Learning
1991;Paper: Deadlock detection without wait-for graphs
2007;RepliX: Um Mecanismo para a Replicação de Dados XML.
2003;Emergence of Cooperation in a Multiple Predator, Single Prey Game
2013;Data refinement in Isabelle/HOL
2011;Incorporating coverage criteria in bounded exhaustive black box test generation of structural inputs
2011;Bag-of-visual-words approach to abnormal image detection in wireless capsule endoscopy videos
2014;Passive-Aggressive Sequence Labeling with Discriminative Post-Editing for Recognising Person Entities in Tweets
2012;The impact of network structure on the perturbation dynamics of a multi-agent economic model
2014;Personalized Recommendation by Exploring Social Users' Behaviors
2011;An algorithm for sample and data dimensionality reduction using fast simulated annealing
2014;Story Generation in PDDL Using Character Moods: A Case Study on Iliad's First Book
2011;Simulating Working Memory Guiding Visual Attention for Capturing Target by Computational Cognitive Model
2013;Prefix Table Construction and Conversion
2009;Democratic citizenship community: a social network to promote e-deliberative process
2008;Large Scale Distributed Virtual Environments on the Grid: Design, Implementation, and a Case Study
1989;Book review: Intelligent Tutoring Sytems---Lessons Learned by Joseph Psotka, L. Dan Massey, and Sharon Mutter (Lawrence Erlbaum Assocs. Inc.)
2011;High-throughput crowdsourcing mechanisms for complex tasks
2013;Model-Based implementation of parallel real-time systems
2005;A Semantic-based architecture for sensor networks
2013;First-Order Theorem Proving and Vampire
2013;Exploring the need for, and feasibility of, a web-based self-management resource for teenage and young adult cancer survivors in the UK
2011;Semantic relatedness using salient semantic analysis
2006;Ontology-Based mediation system
2003;An Efficient Heuristic for Solving an Extended Capacitated Concentrator Location Problem
